NaN,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
8801,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8801.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8802,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8802.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8803,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8803.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8804,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8804.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8805,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8805.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8806,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8806.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8807,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8807.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8808,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8808.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8809,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8809.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8810,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8810.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8811,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8811.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8812,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8812.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8813,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8813.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8814,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8814.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8815,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8815.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8816,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8816.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,49,49,49
8817,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8817.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8818,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8818.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8819,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8819.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8820,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8820.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,49
8821,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,49,49,49
8821.5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,49,49,49
8822,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,49,49,49
8822.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8823,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8823.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8824,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8824.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8825,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8825.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8826,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8826.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8827,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8827.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8828,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8828.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8829,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8829.5,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8830,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8830.5,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8831,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8831.5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8832,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8832.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8833,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8833.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8834,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8834.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8835,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8835.5,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8836,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8836.5,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8837,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8837.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8838,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8838.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8839,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8839.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8840,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8840.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8841,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8841.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8842,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8842.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8843,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8843.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8844,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8844.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8845,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8845.5,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8846,34,34,34,34,34,34,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,49,49,49,49
8846.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8847,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8847.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8848,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8848.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8849,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8849.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8850,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8850.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8851,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8851.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8852,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8852.5,40,40,40,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8853,39,39,39,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8853.5,39,39,39,39,39,39,39,39,39,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8854,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8854.5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8855,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8855.5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8856,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8856.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8857,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8857.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8858,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8858.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8859,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,49,49,49,49,49,49,49
8859.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,15,15,15,1,43,49
8860,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,15,15,15,1,43,49
8860.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,15,15,15,1,43,49
8861,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,15,15,15,1,43,49
8861.5,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,31,31,31,31,43,43,43,43,49
8862,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,31,31,31,31,43,43,43,43,49
8862.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8863,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8863.5,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8864,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8864.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8865,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8865.5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,49
8866,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,49
8866.5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,49
8867,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8867.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8868,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8868.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8869,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8869.5,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8870,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8870.5,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8871,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8871.5,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,49
8872,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8872.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8873,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8873.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8874,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8874.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8875,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8875.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8876,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8876.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8877,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8877.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8878,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8878.5,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,49
8879,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8879.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8880,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8880.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8881,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8881.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8882,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8882.5,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8883,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8883.5,33,33,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,47,20,20,20,20,49,49,49,49
8884,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8884.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8885,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8885.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8886,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8886.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8887,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8887.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8888,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8888.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8889,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8889.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8890,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8890.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8891,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8891.5,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8892,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8892.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8893,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8893.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8894,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8894.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8895,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8895.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8896,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8896.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8897,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8897.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8898,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8898.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8899,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
8899.5,32,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,43,43,43,43,49
